,ID,Major_RGI_Region,Mountain_range_Region,Country,Glacier,RGI_Glacier_Area,Lake,Lake_type,Longitude,Latitude,River,Date,Date_Min,Date_Max,Mechanism,Mean_Flood_Volume_V0,Peak_discharge_Qp,Impact_and_destruction,reported_impacts,Further_comments,First_reference_found,Lake_area_before,Perimeter_before,Image_date_before,Satellite_before,Certainty_level_before,Lake_area_after,Perimeter_after,Image_date_after,Satellite_after,Certainty_level_after,Year
537,536.0,"Asia, South West",unknown,Pakistan,unknown,,unknown,unknown,,,unknown,2016-06-01 00:00:00,,,unknown,,,almost all major power supply sources have been washed away,x,unknown,2016.0,,,,unknown,0.0,,,,unknown,0.0,2016
538,537.0,"Asia, South West",Karakoram,Pakistan,Chihnji,13.127,unknown,ice,74.004089,36.783588,Karambar,2016-06-18 00:00:00,,,unknown,,,,unknown,small drainage,2021.0,69707.0,1883.0,2016-05-21,Sentinel-2,1.0,58263.0,1746.0,2016-07-20,Sentinel-2,1.0,2016
539,538.0,"Asia, South East",E Himalaya,Nepal,Lhotse,6.825,unknown,supraglacial,86.89083,27.90556,unknown,2016-06-12 00:00:00,,,breach,2.65,210.0,loss of a pedestrian bridge & an out-building; small amounts of floodwater in the courtyard of one lodge,x,"“satellite imagery analysis revealed that the drainage of supraglacial ponds alone could not account for the entire flood volume. Therefore, the water that was unleashed during the 2016 glacier outburst flood was likely stored in both the glacier’s subsurface and in supraglacial ponds.”",2017.0,10697.0,478.0,2016-05-27,Landsat 8,2.0,1807.0,180.0,2016-06-28,Landsat 8,2.0,2016
540,539.0,"Asia, South West",Karakoram,China,Kyagar,97.103,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,2016-06-17 00:00:00,2016-07-17 00:00:00,,unknown,34.1,1930.0,,unknown,"Bazai et al. (2021): peak lake volume 43,89 *10^6 m^3; Area increased between 2016-06-04 and 2016-06-20; Round et al. (2017) reported rapid drainage occurred on 17 July 2016 from the lake",2017.0,1162059.0,9555.0,2016-06-26,Planetscope,2.0,40063.0,988.0,2016-07-21,Planetscope,2.0,2016
541,540.0,"Asia, South East",E Himalaya,China,CN5O191D0045,1.605,Gongbatongsha Tsho,moraine,86.063869,28.078171,unknown,2016-07-07 00:00:00,,,unknown,0.09,,Hydropower station damaged,x,unknown,2018.0,10738.0,454.0,2016-06-03,RapidEye 5,2.0,1844.0,186.0,2016-07-15,Planetscope,2.0,2016
542,541.0,"Asia, South West",Karakoram,China,Kyagar,97.103,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,2016-08-11 00:00:00,,,unknown,29.2,2120.0,,unknown,"Bazai et al. (2021): peak lake volume 13,32 *10^6 m^3",2017.0,1569335.0,10555.0,2016-08-02,Planetscope,1.0,38855.0,1415.0,2016-08-19,Planetscope,2.0,2016
543,542.0,"Asia, South East",E Himalaya,Nepal,RGI60-15.03847,0.916,Langmale Lake,moraine,87.13917,27.81306,Barun,2017-04-20 00:00:00,,,overtopping,1.3,4400.0,"destroyed fields, 10 families lost their homes",x,Cause: rockfall,2017.0,,,,unknown,0.0,,,,unknown,0.0,2017
544,543.0,"Asia, South East",E Himalaya,Nepal,Changri Shar,,unknown,supraglacial,86.811476,27.988793,unknown,2017-07-16 00:00:00,,,unknown,1.36,56.0,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,2017
545,544.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Shimshal,2017-07-01 00:00:00,2017-07-21 00:00:00,2017-08-05 00:00:00,unknown,2.0,,"“river washed away the road at multiple locations, destroyed at least one main bridge and eroded local agricultural land”",x,Bazai et al. (2021): peak lake volume 5 *10^6 m^3,2018.0,96146.0,2103.0,2017-07-16,Planetscope,2.0,14983.0,1446.0,2017-08-06,Planetscope,2.0,2017
546,545.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Hunza,2017-07-28 00:00:00,,,subglacial drainage,9.0,,damage to agriculture,x,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
547,546.0,"Asia, Central",W Tien Shan,Kyrgyzstan,unknown,,Chelektor,moraine,74.7,42.4,Nooruz,2017-08-08 00:00:00,,,overtopping ,,,"Overflowing mudflows along the Nooruz River flooded one barn, partly one residential building, electric poles",x,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,2017
548,547.0,"Asia, South West",Karakoram,China,Kyagar,97.103,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,2017-08-01 00:00:00,2017-08-10 00:00:00,2017-08-26 00:00:00,unknown,,,,unknown,unknown,2017.0,2116095.0,13835.0,2017-08-01,Planetscope,2.0,1312906.0,10060.0,2017-08-30,Planetscope,2.0,2017
549,548.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Hunza,2018-03-25 00:00:00,,,subglacial drainage,,,,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2018
550,549.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Shimshal,2018-04-01 00:00:00,,,unknown,,,,unknown,unknown,2020.0,13004.0,792.0,2018-04-25,Planetscope,2.0,9665.0,577.0,2018-05-21,Planetscope,1.0,2018
551,550.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Hunza,2018-05-10 00:00:00,,,subglacial drainage,,,,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2018
552,551.0,"Asia, South West",Hindu Kush,Afghanistan,RGI60-14.24705,0.623,unknown,moraine,69.628236,35.470142,Panjshir River,2018-07-12 00:00:00,,,unknown,,,"10 people killed; 56 houses damaged by the flood; 1.5 km Highway damaged; 2 bridges completely washed out, 1 bridge innundated, 0.2 km² agricultural land damaged",x,unknown,2018.0,64076.0,1223.0,2018-07-11,Planetscope,2.0,2874.0,613.0,2018-07-14,Planetscope,2.0,2018
553,552.0,"Asia, South West",Karakoram,Pakistan,Badswat Glacier,,unknown,subglacial,74.06,36.5,Ishkoman,2018-07-17 00:00:00,2018-08-17 00:00:00,,englacial,,,1000 residents required evacuation,unknown,"1.3 km long dam, 0.6 km² lake area",2021.0,,,,unknown,0.0,,,,unknown,0.0,2018
554,553.0,"Asia, South West",Karakoram,Pakistan,Bad swat,16.937,unknown,ice,74.0339,36.5458,? Immit / Kurumbar,2018-07-18 00:00:00,,,unknown,,,"2 people killed; 40 houses damaged, road access cut off to 10 villages; smaller roads washed away including some vehicles and hundreds of cattle in the upstream areas",x,lake formed in Ishkoman Valley; reported on 19/07/2018 by Abid Hussain (Twitter) and Pamir Times,2018.0,,,,unknown,0.0,,,,unknown,0.0,2018
555,554.0,"Asia, South West",Karakoram,China,Kyagar,97.103,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,2018-08-10 00:00:00,,,breach / overtopping,35.0,1570.0,,unknown,unknown,2019.0,2244636.0,14009.0,2018-08-08,Planetscope,2.0,187104.0,3069.0,2018-08-30,Planetscope,2.0,2018
556,555.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Shimshal,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,unknown,,,minor damages to orchard along Shimshal river; farmland erosion,u,major flood,2021.0,217296.0,3514.0,2018-02-08,Planetscope,2.0,13004.0,792.0,2018-04-25,Planetscope,1.0,2018
557,556.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Shimshal,2019-05-01 00:00:00,,,unknown,,,,unknown,unknown,2020.0,103711.0,2311.0,2019-04-29,Planetscope,2.0,0.0,0.0,,unknown,1.0,2019
558,557.0,"Asia, South West",Karakoram,Pakistan,Shisphare,87.99,unknown,ice,74.562535,36.360999,Hunza ,2019-06-22 00:00:00,2019-06-21 00:00:00,2019-06-23 00:00:00,tunneling,9.7,142.0,"56 houses damaged, 1.5km of highway destroyed, 11 houses inundated, 2 bridges completly washed out",x,unknown,2020.0,256442.0,4134.0,2019-06-18,Planetscope,1.0,176422.0,2800.0,2019-06-27,Planetscope,2.0,2019
559,558.0,"Asia, South West",Hindu Kush,Pakistan,"Rogheli Gol Glaciers, glacier of Nalla ",,unknown,unknown,72.0052,35.8856,Nullah ,2019-07-07 00:00:00,,,unknown,,,damage of residential houses; damages to intake of Power House; damages to agricultural land / crops; damages to roads and bridges; damages to existing flood protection works; damages to water supply schemes,x,lake started to develop on 3rd June 2019,2019.0,,,,unknown,0.0,,,,unknown,0.0,2019
560,559.0,"Asia, South West",Karakoram,China,Kyagar,97.103,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,2019-07-25 00:00:00,,,breach / overtopping,35.0,,,unknown,unknown,2019.0,571429.0,6806.0,2019-07-08,Planetscope,2.0,165824.0,3122.0,2019-08-08,Planetscope,2.0,2019
561,560.0,"Asia, Central",W Tien Shan,Kyrgyzstan,Toguz-Bulak,5.264,Toguz-Bulak glacial lake,moraine,77.266932,41.977646,Toguzbulak,2019-08-08 00:00:00,,,breach,0.13,183.0,damaged two bridges; destroyed pastures and parts of a road in Bokonbaev,x,unknown,2020.0,30330.0,830.0,2019-07-26,Planetscope,2.0,28382.0,804.0,2019-08-31,Planetscope,2.0,2019
562,561.0,"Asia, Central",W Tien Shan,Kazakhstan,RGI60-13.10042,0.893,No1,ice,76.847391,43.00693,Kargaly (Kargalinka),2019-08-14 00:00:00,,,tunneling,0.02,10.0,,unknown,unknown,2020.0,30907.0,1164.0,2019-08-12,Planetscope,2.0,6001.0,484.0,2019-08-26,Planetscope,2.0,2019
563,562.0,"Asia, South West",Karakoram,Pakistan,Shisphare,87.99,unknown,ice,74.562535,36.360999,Hunza,2020-01-01 00:00:00,,,unknown,,,,unknown,in january?,2020.0,,,,unknown,0.0,,,,unknown,0.0,2020
564,563.0,"Asia, South West",Karakoram,Pakistan,Shisphare,87.99,unknown,ice,74.562535,36.360999,Hunza,2020-05-29 00:00:00,,,unknown,4.8,85.0,,unknown,minor damage to infrastructure and the Karkoram Higway over a 700 stretch,2020.0,277652.0,4180.0,2020-05-28,Planetscope,2.0,14042.0,959.0,2020-06-29,Planetscope,2.0,2020
565,564.0,"Asia, Central",S and E Tibet,China,Jinwu Glacier,,Jinwuco,moraine,93.631,30.356,Nidou Zangbo,2020-06-26 00:00:00,,,breach,10.0,5390.0,Lhari County Radio and Television Station: 10 houses destroyed; 1 house damaged; 43.9 km of a road almost washed away; 18 bridges damaged or washed away; ~ 20 ha farmland flooded; breach of a flood control leeve; destroyed pipes,x,large progressive debris landslide from western lateral moraine 5-17 days before the GLOF; landslide might have been caused by heavy rainfall in June,2021.0,557421.0,4463.0,2020-05-29,Planetscope,2.0,265435.0,3781.0,2020-07-27,Planetscope,2.0,2020
566,565.0,"Asia, Central",S and E Tibet,China,Jiangpu,89.866,unknown,moraine,94.543576,30.436168,Yigongxiang,2020-08-01 00:00:00,,,breach,,,,unknown,unknown,2020.0,302345.0,3891.0,2020-07-18,Planetscope,2.0,327009.0,3736.0,2020-08-26,Planetscope,2.0,2020
567,566.0,"Asia, South West",Karakoram,Pakistan,Khurdopin,203.336,unknown,ice,75.478606,36.342335,Hunza,2021-05-01 00:00:00,2021-05-11 00:00:00,2021-05-17 00:00:00,subglacial drainage,,,,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2021
568,567.0,"Asia, South West",Karakoram,Pakistan,Shisphare,87.99,unknown,ice,74.562535,36.360999,Hunza ,2021-05-01 00:00:00,2021-05-15 00:00:00,2021-05-20 00:00:00,tunneling,,,,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2021
569,568.0,"Asia, South West",Karakoram,Pakistan,Darmander,,unknown,supraglacial,73.68,36.33,Ghizer,2021-06-08 00:00:00,,,unknown,,,,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2021
570,569.0,"Asia, South West",Karakoram,Pakistan,Shisphare,87.99,unknown,ice,74.562535,36.360999,Hunza,2022-05-07 00:00:00,,,unknown,,,"no fatalities, 1 bride destroyed",x,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2022
2,1.0,Scandinavia,SW Scandinavia,Norway,Supphellebreen,12.823,Flatbreen lake,moraine,6.799722,61.475309,unknown,,1700-01-01 00:00:00,1800-01-01 00:00:00,unknown,,,farms abandoned,x,unknown,2005.0,,,,unknown,0.0,,,,unknown,0.0,
3,2.0,Scandinavia,SW Scandinavia,Norway,Vetlefjordbreen/Jostefonn (S),1.949,Skadevatn,unknown,6.554375,61.401485,unknown,1741-08-14 00:00:00,,,unknown,,,extensive damage to farmland,x,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1741
4,3.0,Scandinavia,SW Scandinavia,Norway,Vetlefjordbreen/Jostefonn (S),,Jostefonni,ice,6.608862,61.421439,unknown,,,,unknown,,,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,
5,4.0,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,17.383,Demmevatn,ice,7.315178,60.545041,unknown,1813-01-01 00:00:00,,,unknown,,,flood damage,u,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,1813
6,5.0,Scandinavia,SW Scandinavia,Norway,Vetlefjordbreen/Jostefonn (S),1.949,Skadevatn,ice,6.554375,61.401485,unknown,1820-01-01 00:00:00,,,unknown,10.0,,ravaged farms and forests,x,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1820
7,6.0,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,17.383,Demmevatn,ice,7.315178,60.545041,unknown,1842-01-01 00:00:00,,,unknown,,,flood damage,u,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,1842
8,7.0,Scandinavia,SW Scandinavia,Norway,Vetlefjordbreen/Jostefonn (S),1.949,Skadevatn,ice,6.554375,61.401485,unknown,1848-01-01 00:00:00,,,unknown,10.0,,farms devastated,x,unknown,1876.0,,,,unknown,0.0,,,,unknown,0.0,1848
9,8.0,Scandinavia,SW Scandinavia,Norway,Midtre Folgefonna,3.098,Lausvatn,ice,6.50328,60.16484,unknown,1849-02-19 00:00:00,,,unknown,,,,unknown,unknown,1967.0,,,,unknown,0.0,,,,unknown,0.0,1849
10,9.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1855-08-11 00:00:00,,,unknown,,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1855
11,10.0,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,17.383,Demmevatn,ice,7.315178,60.545041,unknown,1861-09-17 00:00:00,,,jökulhlaup,,,2 bridges destroyed,x,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,1861
12,11.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1865-01-01 00:00:00,,,unknown,,,,unknown,unknown,1869.0,,,,unknown,0.0,,,,unknown,0.0,1865
13,12.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1875-01-01 00:00:00,,,unknown,,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1875
14,13.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1879-01-01 00:00:00,,,unknown,,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1879
15,14.0,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,17.383,Demmevatn,ice,7.315178,60.545041,unknown,1893-08-01 00:00:00,,,jökulhlaup,35.0,400.0,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1893
16,15.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1894-01-01 00:00:00,,,unknown,,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1894
17,16.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,Leirdøla,1896-07-01 00:00:00,,,jökulhlaup ,,,,unknown,end of july,1905.0,,,,unknown,0.0,,,,unknown,0.0,1896
18,17.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,Leirdøla,1897-07-01 00:00:00,,,jökulhlaup ,,,,unknown,end of july,1905.0,,,,unknown,0.0,,,,unknown,0.0,1897
19,18.0,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,17.383,Demmevatn,ice,7.315178,60.545041,unknown,1897-08-17 00:00:00,,,jökulhlaup,35.0,15.0,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1897
20,19.0,Scandinavia,N Scandinavia,Norway,Strupbreen,9.511,Strupvatnet,ice,20.210724,69.719416,unknown,1898-01-01 00:00:00,,,unknown,,,none,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1898
21,20.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,Leirdøla,1898-07-01 00:00:00,,,jökulhlaup ,,,,unknown,end of july,1905.0,,,,unknown,0.0,,,,unknown,0.0,1898
22,21.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,Leirdøla,1899-07-01 00:00:00,,,jökulhlaup ,,,,unknown,end of july,1905.0,,,,unknown,0.0,,,,unknown,0.0,1899
23,22.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1899-08-02 00:00:00,,,unknown,,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1899
24,23.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,unknown,1900-08-06 00:00:00,,,unknown,,,a bridge was swept away ,x,unknown,1905.0,,,,unknown,0.0,,,,unknown,0.0,1900
25,24.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,unknown,1903-08-22 00:00:00,,,unknown,,,,unknown,unknown,1905.0,,,,unknown,0.0,,,,unknown,0.0,1903
26,25.0,Scandinavia,SW Scandinavia,Norway,Brenndalsbreen,,unknown,ice,6.87212,61.686697,unknown,1904-09-15 00:00:00,,,unknown,,,,unknown,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1904
27,26.0,Scandinavia,SW Scandinavia,Norway,Brenndalsbreen,20.044,unknown,ice,6.87212,61.686697,unknown,1904-10-08 00:00:00,,,unknown,,,farmland flooded,x,unknown,1988.0,,,,unknown,0.0,,,,unknown,0.0,1904
28,27.0,Scandinavia,N Scandinavia,Norway,Strupbreen,9.511,Strupvatnet,ice,20.210724,69.719416,unknown,1905-05-10 00:00:00,,,unknown,9.0,45.0,,unknown,unknown,1960.0,,,,unknown,0.0,,,,unknown,0.0,1905
29,28.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1916-08-02 00:00:00,,,unknown,18.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1916
30,29.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1921-08-03 00:00:00,,,unknown,33.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1921
31,30.0,Scandinavia,SW Scandinavia,Norway,Supphellebreen,12.823,Flatbreen lake,moraine,6.799722,61.475309,unknown,1924-01-01 00:00:00,,,unknown,,,,unknown,debris flow,2008.0,,,,unknown,0.0,,,,unknown,0.0,1924
32,31.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1925-03-30 00:00:00,,,unknown,25.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1925
33,32.0,Scandinavia,SW Scandinavia,Norway,Tunsbergdalsbreen,47.472,Brimkjelen,ice,7.115536,61.554355,unknown,1926-08-14 00:00:00,,,unknown,27.5,,"farms inundated, the river carried off enormous quantities of gravel from Leirdal valley, and built up a large gravel cone across the bottom of Jostedalen valley. This caused damming of the Jostedals river and inundation of a number of farms. Bridges, roads",x,unknown,1927.0,,,,unknown,0.0,,,,unknown,0.0,1926
34,33.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1927-08-18 00:00:00,,,unknown,17.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1927
35,34.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1929-08-13 00:00:00,,,unknown,12.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1929
36,35.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1931-11-14 00:00:00,,,unknown,19.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1931
37,36.0,Scandinavia,SW Scandinavia,Norway,Illstigbreen,0.978,Koldevatn,ice,7.633953,62.249704,unknown,1932-01-01 00:00:00,,,unknown,3.6,28.0,bridge at Muldal-Tafjordsætra + farms destroyed,x,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1932
38,37.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1932-07-15 00:00:00,,,unknown,3.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1932
39,38.0,Scandinavia,SW Scandinavia,Norway,Illstigbreen,0.978,Koldevatn,ice,7.633953,62.249704,unknown,1934-01-01 00:00:00,,,unknown,,,,unknown,unknown,2011.0,,,,unknown,0.0,,,,unknown,0.0,1934
40,39.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1936-01-04 00:00:00,,,unknown,26.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1936
41,40.0,Scandinavia,SE Scandinavia,Norway,Mjølkedalsbreen,3.206,Øvre Mjolkedalsvatn,ice,8.205242,61.436018,unknown,1937-01-30 00:00:00,,,unknown,3.0,,,unknown,unknown,1938.0,,,,unknown,0.0,,,,unknown,0.0,1937
42,41.0,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,17.383,Demmevatn,ice,7.315178,60.545041,unknown,1937-08-10 00:00:00,,,jökulhlaup,11.5,900.0,"165,000 NOK worth of damage",u,Mean discharge: 900 m³/s,1956.0,,,,unknown,0.0,,,,unknown,0.0,1937
43,42.0,Svalbard and Jan Mayen,Svalbard,Svalbard / Norway,Gåsbreen,11.18,Goësvatnet,ice,15.873484,76.921901,unknown,1938-01-01 00:00:00,,,unknown,,926.0,,unknown,unknown,1939.0,,,,unknown,0.0,,,,unknown,0.0,1938
44,43.0,Scandinavia,SW Scandinavia,Norway,Sauanutbreen,7.614,Sauanutvatnet,ice,6.41,59.98,unknown,1938-07-30 00:00:00,,,unknown,,,"Considerable damage in Mosnes; school building & 8000 m2 farmland destroyed, 3 bridges washed away",u,unknown,1989.0,,,,unknown,0.0,,,,unknown,0.0,1938
45,44.0,Scandinavia,SW Scandinavia,Norway,Rembesdalskåka,17.383,Demmevatn,ice,7.315178,60.545041,unknown,1938-08-23 00:00:00,,,jökulhlaup,10.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1938
46,45.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1941-01-01 00:00:00,,,unknown,30.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1941
47,46.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1942-07-01 00:00:00,,,unknown,52.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1942
48,47.0,Scandinavia,SW Scandinavia,Norway,Midtre Folgefonna,3.098,Lausvatn,ice,6.50328,60.16484,unknown,1943-02-19 00:00:00,,,unknown,,,,unknown,unknown,1967.0,,,,unknown,0.0,,,,unknown,0.0,1943
49,48.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1944-07-01 00:00:00,,,unknown,38.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1944
50,49.0,Scandinavia,SW Scandinavia,Norway,Sauanutbreen,7.614,Sauanutvatnet,ice,6.41,59.98,unknown,1944-08-19 00:00:00,,,unknown,,,flood protection structures damaged,x,unknown,1989.0,,,,unknown,0.0,,,,unknown,0.0,1944
51,50.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1945-10-01 00:00:00,,,unknown,45.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1945
52,51.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1946-07-01 00:00:00,,,unknown,56.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1946
53,52.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1947-07-01 00:00:00,,,unknown,82.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1947
54,53.0,Scandinavia,SW Scandinavia,Norway,Supphellebreen,12.823,Flatbreen lake,moraine,6.799722,61.475309,unknown,1947-11-01 00:00:00,,,unknown,,,,unknown,debris flow,2008.0,,,,unknown,0.0,,,,unknown,0.0,1947
55,54.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1948-07-01 00:00:00,,,unknown,92.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1948
56,55.0,Scandinavia,SW Scandinavia,Norway,Sauanutbreen,7.614,Sauanutvatnet,ice,6.41,59.98,unknown,1948-09-27 00:00:00,,,unknown,,,flood protection structures damaged:,x,unknown,1989.0,,,,unknown,0.0,,,,unknown,0.0,1948
57,56.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1949-07-01 00:00:00,,,unknown,85.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1949
58,57.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1950-07-01 00:00:00,,,unknown,120.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1950
59,58.0,Scandinavia,N Scandinavia,Norway,Austerdalsisen,55.448,Austerdalsvatnet,ice,14.053917,66.518323,unknown,1951-07-01 00:00:00,,,unknown,132.0,,,unknown,unknown,1956.0,,,,unknown,0.0,,,,unknown,0.0,1951
